Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
China,CHN,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258707371,,,,,,,,,,0.258707371,,,,,,,,,,0.258707371,,,,,
China,CHN,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165879632,,,,,,,,,,1.165879632,,,,,,,,,,1.165879632,,,,,
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571406,1591265.9,1611125.8,1630985.7,1650845.6,1670705.5,1690565.4,1710425.3,1730285.2,1750145.1,1770005,1802091.8,1834178.6,1866265.4,1898352.2,1930439,1945571.8,1960704.6,1975837.4,1990970.2,2006103,2021525,2036947,2052369,2067791,2083213
China,CHN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73800762,16.94954757,17.16108753,17.37262749,17.58416744,17.79572636,18.00728572,18.21882613,18.43036653,18.64190694,18.85346743,19.19525654,19.53703608,19.87881463,20.22059258,20.56237163,20.72356189,20.88475261,21.045942,21.20713094,21.36832033,21.53259018,21.69686003,21.86112988,22.02539973,22.18966958
China,CHN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.180385676,,,10.48211261,,,,,10.49104757,,,,
China,CHN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,645,,,,,645,,,,,645,,,,,645,,,,,645,,,,,645,,,,,645,,,,,645,,,,,645,,,,,645,,,,,645,,645,
China,CHN,Land area (sq. km),AG.LND.TOTL.K2,,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388250,9388240,9388230,9388230,9388230,9388230,9388220,9388214.2,9388213.2,9388212.7,9388212.5,9388211.8,9388211.4,9388210.8,9388210.8,9388211,9388211,9388211,9388211,9388211,9388211,9388211
China,CHN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8868577,,,,,,,,,,8868577,,,,,,,,,,8868577,,,,,
China,CHN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380679.3,,,,,,,,,,380679.3,,,,,,,,,,380679.3,,,,,
China,CHN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,5.093087807,5.369544132,5.797401436,6.454408257,7.126920299,9.846177979,12.3571133,15.40202124,17.9761739,12.63553419,15.18367224,19.28204094,23.86333931,28.43921901,35.46376782,40.85092004,48.10307524,57.56348937,68.87180542,77.14365285,81.68889481,83.66823529,76.21648345,77.00975488,71.28431332,72.54345307,73.27917246,72.08810724,69.5967912,66.63214237,64.08254812,61.96659751,60.23451534,57.96588034,56.13235138,56.40698029,58.53113788,60.73954058,65.97314826,81.76662175,,,,,,,,,,,,,,,
China,CHN,Cereal production (metric tons),AG.PRD.CREL.MT,,107000000,117640008,134720016,149430000,159090000,174500000,178020016,173855008,173470016,197635008,209130016,203340016,218890016,231390016,241191200,246655325,239825142,269820586,289520560,277190199,283330308,312085310,342270058,362820018,336761042,349163856,356365875,348996930,364819680,401934965,395663003,401702616,405173951,393891055,416113700,451374950,443493425,456247778,453040320,405224140,396481872,397986773,374287200,411571992,427760000,450992008,456324000,478478000,481563000,496890992,518832196,539471800,552692092,557407200,
China,CHN,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,18.03,18.93,19.69,21.08,22.82,24.59,24.86,24.69,24.83,26.62,27.53,26.66,30.06,30.22,30.84,30.48,31.08,34.42,35.38,35,36.99,40.77,44.08,47.98,46.14,47.07,49.54,49.82,50.92,55.09,55.88,57.83,61.79,63.39,67.98,73.52,75.88,78.22,80.77,84.76,86.89,90.83,90.52,97.35,100.12,102.54,108.04,114.72,116.77,120.54,126.73,131.05,133.55,,
China,CHN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,13.35,14.1,14.88,16.03,17.37,18.4,18.65,18.55,18.76,19.65,20.76,20.65,22.43,22.5,23.06,22.93,23.19,25.57,27.07,27.14,28.66,31.24,33.4,36.53,36.99,38.91,41.04,42.28,43.94,48.09,49.42,52.16,56.48,59.93,64.97,69.72,72.07,76.41,79.46,83.34,84.76,88.69,90.67,96.54,100.38,103.08,108.12,113.92,116.83,119.95,123.33,127.64,129.46,,
China,CHN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,4.35,4.9,6.65,8.05,8.97,9.62,10.04,10.01,9.93,9.95,11.18,12.19,12.4,12.49,12.94,12.93,13.11,14.19,16.62,18.58,19.34,20.65,21.52,24.86,27.31,28.88,31.53,35.24,37.12,40.07,44.2,48.02,52.98,59.3,64.98,68.48,70.84,76.32,79.28,84.01,85.26,88.02,92.89,95.98,100.26,103.76,107.6,111.83,115.68,119.01,119.74,124.71,126.46,,
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562950,9562940,9562930,9562930,9562930,9562930,9562920,9562914.2,9562913.2,9562912.7,9562912.5,9562911.8,9562911.4,9562910.8,9562910.8,9562911,9562911,9562911,9562911,9562911,9562911,9562911
China,CHN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1192.7,1323.1,1490.7,1622.7,1746.5,1879.1,1935.7,1939.4,1900.4,2127.7,2174,2106.5,2275.7,2389.2,2480.4,2522.3,2486.9,2791.8,3032.5,2937.3,3081.6,3456,3716.1,3954.9,3820.5,3889.9,3973.1,3930.6,4014.7,4320.9,4226.8,4362.5,4562.1,4504.9,4659.3,4895.2,4822.7,4952.8,4944.9,4752.6,4800.3,4885.3,4872.9,5186.7,5224.6,5424.3,5319.9,5547.6,5447.5,5526.7,5701,5829.7,5889.4,5886.4,
China,CHN,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,2.228449181,1.953699968,2.196199954,1.814429398,2.042463749,2.550951089,2.723010981,2.460706979,2.843387513,2.909912996,4.396682097,5.245051351,5.854752934,6.058904155,5.016703965,8.957590749,8.737444472,9.013471073,9.539540953,9.725463394,10.18731338,6.862428155,7.830071019,7.160340845,7.140094562,7.225816667,6.619387144,5.307775826,4.279482883,5.991259151,5.706660132,5.664691318,7.084351996,6.952004262
China,CHN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,,30.7312253,23.97191575,44.27721386,24.44532488,16.08084359,12.63581489,13.34998612,13.86189258,12.47702206,21.54816792,24.62370151,28.23197075,23.08117062,30.66968721,33.50011069,31.23629677,34.24128805,35.05777556,28.09580475,28.98091593,30.83065763,31.19860671,30.64982769,31.43826648,32.15536768,34.72809885,36.19169779,29.97142182,4.012775047,29.9904945,25.21731137,24.77966516,20.89478748,19.00424483
China,CHN,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,641000000,295000000,388000000,546000000,924000000,1191000000,1630000000,1665000000,1962000000,2879000000,5347000000,5674000000,6775000000,16965100000,19755000000,16715000000,22228000000,22800000000,27216347000,28563000000,23289494553,26313181247,25689072425,55386636660,59706570665,75431809346,83207215920,1.16783E+11,1.68324E+11,2.14585E+11,1.86924E+11,2.62415E+11,2.26071E+11,2.73167E+11
